1.813000000000000000e+03 1.437953448420055338e+03 1.183330581927813455e+03 1.048095394302181603e+03 9.607602975409379269e+02 8.982205921031328444e+02 8.507599109804056070e+02 8.129331047397454313e+02 7.819616285663428243e+02 7.560050816604572219e+02 7.338363587703665871e+02 7.147016255953367363e+02 6.978297658706131870e+02 6.828292717282591866e+02 6.693845041311496971e+02 6.572447419288550918e+02 6.462082667373787217e+02 6.361157050404625579e+02 6.268392647620901243e+02 6.183799778119849861e+02 6.105577364825606992e+02
1.813000000000000000e+03 1.489978614944203628e+03 1.229444030975079613e+03 1.089026927178419101e+03 9.978111950159906200e+02 9.322633764131819589e+02 8.824192720205788873e+02 8.426323109804659452e+02 8.100228395325533484e+02 7.826702709985027013e+02 7.592951566786816784e+02 7.391078185540691265e+02 7.212967077670567733e+02 7.054562143667027385e+02 6.912543519827140699e+02 6.784274163978426486e+02 6.667633430351122570e+02 6.560945749540568386e+02 6.462870228203936449e+02 6.373477030411071382e+02 6.290724418601098478e+02
1.813000000000000000e+03 1.539260101801609835e+03 1.274268825233323469e+03 1.129171448933003830e+03 1.034319566018519708e+03 9.659037443025719085e+02 9.137633895690272539e+02 8.720761954897756141e+02 8.378721556143356111e+02 8.091558935212223105e+02 7.845998426906270424e+02 7.633791226548544273e+02 7.446441582982407681e+02 7.279764316461489670e+02 7.130281516086311058e+02 6.995230293695409500e+02 6.872390084296317809e+02 6.760006133425766848e+02 6.656678020287229174e+02 6.562544744932466756e+02 6.475300052703502161e+02
1.813000000000000000e+03 1.585776402598221239e+03 1.317767748919479800e+03 1.168499172960235001e+03 1.070262118221901346e+03 9.991245249908804453e+02 9.447775041385993973e+02 9.012524155422181593e+02 8.654990879555103902e+02 8.354529307328396044e+02 8.097426959071744932e+02 7.875085546469555311e+02 7.678658956599251724e+02 7.503843295135138760e+02 7.347008382492231249e+02 7.205269638249777699e+02 7.076310319287972561e+02 6.958299239879315792e+02 6.849780419939462490e+02 6.750970111941830964e+02 6.659273147993289967e+02
1.813000000000000000e+03 1.629507527768116233e+03 1.359909128722780224e+03 1.206982782995127536e+03 1.105616797708617469e+03 1.031909882105861698e+03 9.754474002461633972e+02 9.301490248343500298e+02 8.928934185275847994e+02 8.615525789160337808e+02 8.347161846108044756e+02 8.114892548305155060e+02 7.909558017981720468e+02 7.726744007393950824e+02 7.562674200390010810e+02 7.414346642619401564e+02 7.279352352402133874e+02 7.155786563959600244e+02 7.042142334347679480e+02 6.938720645233138384e+02 6.842612851670637610e+02
1.813000000000000000e+03 1.670414032666648836e+03 1.400666859257973783e+03 1.244597742815654101e+03 1.140362834622378614e+03 1.064245441025547734e+03 1.005759408187970280e+03 9.587545006100642695e+02 9.200452107354434474e+02 8.874462586019579931e+02 8.595129727520090910e+02 8.353144925411342001e+02 8.139078671947440853e+02 7.948412291177895668e+02 7.777229814938782511e+02 7.622416395842410566e+02 7.481474951976954344e+02 7.352430079116367097e+02 7.233729222957789489e+02 7.125764190668070341e+02 7.025288590669230189e+02
1.813000000000000000e+03 1.708386602943034859e+03 1.440020368544386884e+03 1.281323723793324916e+03 1.174480789854808336e+03 1.096118318861446141e+03 1.035700393551122716e+03 9.870577727978004532e+02 9.469448196756450216e+02 9.131256228338073697e+02 8.841259244695764892e+02 8.589776715148344692e+02 8.367161956437176968e+02 8.168794936896887293e+02 7.990626869907101764e+02 7.829434659588343948e+02 7.682637461277433886e+02 7.548192257712336186e+02 7.424507140919189396e+02 7.312068933738132728e+02 7.207270084948371505e+02
1.813000000000000000e+03 1.743099090071564660e+03 1.477941787345518151e+03 1.317150870602651366e+03 1.207952602332970628e+03 1.127516974434891154e+03 1.065257735942474937e+03 1.015048252555020781e+03 9.735829021002886066e+02 9.385825636779786691e+02 9.085481062348712840e+02 8.824723351506495419e+02 8.593750090901340855e+02 8.387839730277657964e+02 8.202817842616673261e+02 8.035357896575407040e+02 7.882799821594726382e+02 7.743036090888526815e+02 7.614442784717236918e+02 7.497603406259589747e+02 7.388527360702038322e+02
1.813000000000000000e+03 1.773398135526296528e+03 1.514417234349061118e+03 1.352101969045556416e+03 1.240761635880169479e+03 1.158430797741573997e+03 1.094419302579651458e+03 1.042715854362559867e+03 9.999504261257021653e+02 9.638092163902191487e+02 9.327727862530050515e+02 9.057921716906103029e+02 8.818786526297179762e+02 8.605495496191515485e+02 8.413756079263761194e+02 8.240143299052327848e+02 8.081922594845672165e+02 7.936925107757247133e+02 7.803503539745070157e+02 7.682336492321450123e+02 7.569030763510993438e+02
1.813000000000000000e+03 1.793305200114682748e+03 1.549436370303419835e+03 1.386289497156692960e+03 1.272892724070870145e+03 1.188849398480245100e+03 1.123173427080406782e+03 1.070051001481289404e+03 1.026038680702124566e+03 9.887979607157544706e+02 9.567934308435285402e+02 9.289310193402550340e+02 9.042215997990927008e+02 8.821712143740518286e+02 8.623395830804067828e+02 8.443748817610036212e+02 8.279966985781888980e+02 8.129823393917413341e+02 7.991657529408591927e+02 7.866237433619548938e+02 7.748750971473274376e+02
1.813000000000000000e+03 1.795191764312243322e+03 1.582991389719369636e+03 1.420003659518887844e+03 1.304332211068113565e+03 1.218761639938913731e+03 1.151508907300756846e+03 1.097044600257719139e+03 1.051839284829299459e+03 1.013541419053591085e+03 9.806036976660893743e+02 9.518828713605718121e+02 9.263984583112562632e+02 9.036440712645384110e+02 8.831692289468201125e+02 8.646133190619354991e+02 8.476894863977322530e+02 8.321695609300326169e+02 8.178873665178340389e+02 8.049275834314894382e+02 7.927659008361255246e+02
1.813000000000000000e+03 1.796877739112318750e+03 1.615075098697846897e+03 1.451285724467199771e+03 1.335067986181528113e+03 1.248154587178428756e+03 1.179415036119907427e+03 1.123687966942442245e+03 1.077344196466045787e+03 1.038032451692474751e+03 1.004197425853814480e+03 9.746418811820038854e+02 9.484039763968218040e+02 9.249633420536164294e+02 9.038601625746471200e+02 8.847255974585002605e+02 8.672668785842854504e+02 8.512507005369548096e+02 8.365121696799729989e+02 8.231421665550687976e+02 8.105726256869020290e+02
1.813000000000000000e+03 1.798475274498163571e+03 1.645677287426522071e+03 1.482070042913916495e+03 1.365089509853319669e+03 1.277012661156250942e+03 1.206881673615053387e+03 1.149972695541330268e+03 1.102545721043608864e+03 1.062264150034589193e+03 1.027568623364762743e+03 9.972023676399979877e+02 9.702330498747016918e+02 9.461243710035384993e+02 9.244081025308844346e+02 9.047077575636355959e+02 8.867252017018955712e+02 8.702223441715749459e+02 8.550372261652412362e+02 8.412645269746005852e+02 8.282924472034276278e+02
1.813000000000000000e+03 1.799988979963056408e+03 1.674778614528025173e+03 1.512045460790454172e+03 1.394387828970006467e+03 1.305317359427963083e+03 1.233899357595485753e+03 1.175890472033829610e+03 1.127436519457619170e+03 1.086229829595906949e+03 1.050711452147726504e+03 1.019558820543313004e+03 9.918807299632668446e+02 9.671226293495250275e+02 9.448088724780646999e+02 9.245559282202871145e+02 9.060608555621187179e+02 8.890811402107987078e+02 8.734596932010279033e+02 8.592917364754681557e+02 8.459225794943724850e+02
1.813000000000000000e+03 1.801405262358305890e+03 1.702336289399077259e+03 1.541079218943591059e+03 1.422955579771439488e+03 1.333047866945160649e+03 1.260459434153523034e+03 1.201432873130997450e+03 1.152009615387248459e+03 1.109923025447316377e+03 1.073620212023442718e+03 1.041705907024289900e+03 1.013342231614299521e+03 9.879537191908053728e+02 9.650584044566116972e+02 9.442663298603733892e+02 9.252703156949600043e+02 9.078238010086848817e+02 8.917768258696812609e+02 8.772209047934103410e+02 8.634602766860368774e+02
1.813000000000000000e+03 1.802713696725086265e+03 1.728250426463186159e+03 1.569127209788627397e+03 1.450780832644290058e+03 1.360182705163709443e+03 1.286554175888434884e+03 1.226591234386701899e+03 1.176258401777495919e+03 1.133337493378893214e+03 1.096289324478437720e+03 1.063638479593003240e+03 1.034612941767590428e+03 1.008613376293791248e+03 9.851527416029168762e+02 9.638352778772531337e+02 9.443501360398263387e+02 9.264471044218660154e+02 9.099859809351124795e+02 8.950491800111904013e+02 8.809028343943873551e+02
1.813000000000000000e+03 1.803909777476276759e+03 1.752268883378453438e+03 1.596175883257387341e+03 1.477858026843328616e+03 1.386702254233427084e+03 1.312176849549387725e+03 1.251356716646359473e+03 1.200176646325046249e+03 1.156467220111280540e+03 1.118713317822645422e+03 1.085351587690997121e+03 1.055688426360536369e+03 1.029097471144043084e+03 1.005088039938858969e+03 9.832591858602778530e+02 9.632969519372729792e+02 9.449478953179202563e+02 9.280846199210822078e+02 9.127737489372499340e+02 8.982475912768136368e+02
1.813000000000000000e+03 1.804994097412023848e+03 1.773654477613459676e+03 1.622218903786746523e+03 1.504182776308698294e+03 1.412591588045932895e+03 1.337321702490397684e+03 1.275720704790473064e+03 1.223758495831486016e+03 1.179306445042873747e+03 1.140886815336622021e+03 1.106840496024535923e+03 1.076564434201383847e+03 1.049402007464027065e+03 1.024860568783233248e+03 1.002534568443091644e+03 9.821074834968147798e+02 9.633230870918553137e+02 9.460703111966522556e+02 9.303918374517392067e+02 9.154919306867652722e+02
1.813000000000000000e+03 1.805970879138095597e+03 1.789834081950134077e+03 1.647249922111451269e+03 1.529751882145935269e+03 1.437842747991504439e+03 1.361983859244710175e+03 1.299675587690047905e+03 1.246998479328999110e+03 1.201849694150874029e+03 1.162804528093133740e+03 1.128100715208525344e+03 1.097236895012752029e+03 1.069523117393087432e+03 1.044466709287222557e+03 1.021658043400785687e+03 1.000778539387673504e+03 9.815696632300401916e+02 9.639407307832124161e+02 9.479007107993428463e+02 9.326332824556764081e+02
1.813000000000000000e+03 1.806846536771264255e+03 1.793364095824230390e+03 1.671256819023538583e+03 1.554562812471079724e+03 1.462449680855638007e+03 1.386159149689229707e+03 1.323215763352732210e+03 1.269891509939197022e+03 1.224091823868361189e+03 1.184461254050376283e+03 1.149128053084829844e+03 1.117701908256035267e+03 1.089457052684982500e+03 1.063902950622536537e+03 1.040626332506376230e+03 1.019307021034433319e+03 9.996846789853295832e+02 9.816936615490099030e+02 9.652976738047767640e+02 9.496691248249267119e+02
1.813000000000000000e+03 1.807628529354896727e+03 1.794866247702955889e+03 1.694215747457693396e+03 1.578613467056220770e+03 1.486418161638843458e+03 1.409843917199936868e+03 1.346338443274574274e+03 1.292432885489512046e+03 1.246028069504757013e+03 1.205851884759961195e+03 1.169918697317295027e+03 1.137955719052457425e+03 1.109200171709330561e+03 1.083165883498653557e+03 1.059436260545936648e+03 1.037689927083388056e+03 1.017665263267861178e+03 9.993269904000055703e+02 9.825800709874002905e+02 9.665969865440907824e+02
1.813000000000000000e+03 1.808324584073175174e+03 1.796338147398864976e+03 1.716079262691571557e+03 1.601901787641626925e+03 1.509758458016665827e+03 1.433034866669268695e+03 1.369043678231507101e+03 1.314618287975533804e+03 1.267654089870651660e+03 1.226971420608452945e+03 1.190469338203103916e+03 1.157994678025294661e+03 1.128748922829716548e+03 1.102252191003452936e+03 1.078084751828979506e+03 1.055924357824449316e+03 1.035508620920720659e+03 1.016838703010858126e+03 9.997452865583702533e+02 9.834144491379722695e+02
1.813000000000000000e+03 1.808942250323058715e+03 1.797715214420016764e+03 1.736747409160534289e+03 1.624424926092716078e+03 1.532482297031681128e+03 1.455724485365567944e+03 1.391333231727733391e+03 1.336443782013256850e+03 1.288965998201411821e+03 1.247814994931846968e+03 1.210777328269098916e+03 1.177815183688969228e+03 1.148099825910826212e+03 1.121158637286731164e+03 1.096568823565510002e+03 1.074007519001723949e+03 1.053212035645953392e+03 1.034226875570574521e+03 1.016790744299042785e+03 1.000119149321165878e+03
1.813000000000000000e+03 1.809488691478692772e+03 1.798976235690559406e+03 1.755995480461003126e+03 1.646178173295920033e+03 1.554600172908704280e+03 1.477909301051189914e+03 1.413208546358248896e+03 1.357905812464037581e+03 1.309960370129973626e+03 1.268377906645087023e+03 1.230840841690240040e+03 1.197413609657463894e+03 1.167249455216553088e+03 1.139882055344074388e+03 1.114885575676594271e+03 1.091936724131919391e+03 1.070772873977119616e+03 1.051489662952094022e+03 1.033713907344669451e+03 1.016708781502558850e+03
1.813000000000000000e+03 1.809970617123331294e+03 1.800127758672522077e+03 1.773261391004713914e+03 1.667153264773931369e+03 1.576119509514817082e+03 1.499586161951564236e+03 1.434668746853662014e+03 1.379001201431247182e+03 1.330634222757727457e+03 1.288655660269715327e+03 1.250658932447671532e+03 1.216786225055597015e+03 1.186194428570889158e+03 1.158419336054608721e+03 1.133032177033350536e+03 1.109709394104792636e+03 1.088188590849040111e+03 1.068625282668622276e+03 1.050512277933529958e+03 1.033181100270983052e+03
1.813000000000000000e+03 1.810394281549851712e+03 1.801185223637056879e+03 1.786939474993677322e+03 1.687335083586055134e+03 1.597043731139513056e+03 1.520752341864804976e+03 1.455705896972035362e+03 1.399727144817325552e+03 1.350984964480615645e+03 1.308644011494460756e+03 1.270231301568470826e+03 1.235929125736939795e+03 1.204931408914789472e+03 1.176767421536673737e+03 1.151005848847438074e+03 1.127323052526417996e+03 1.105456737453969026e+03 1.085631993974175657e+03 1.067183397227727028e+03 1.049533922687224731e+03
1.813000000000000000e+03 1.810765503820535287e+03 1.802162835761346969e+03 1.793307205213061252e+03 1.706696398085830651e+03 1.617372283868144450e+03 1.541405672184435844e+03 1.476312940357353909e+03 1.420081208594160671e+03 1.371010321983045742e+03 1.328339015745678580e+03 1.289557517407953128e+03 1.254838206517349363e+03 1.223457124638851155e+03 1.194923306559855746e+03 1.168803847002525799e+03 1.144775315078554058e+03 1.122574972108525344e+03 1.102508071531346332e+03 1.083724845365052033e+03 1.065765130128333340e+03
1.813000000000000000e+03 1.811089688665972290e+03 1.803070742762010241e+03 1.794407028335005180e+03 1.725186538959796962e+03 1.637100930987660604e+03 1.561544524132040351e+03 1.496482356111484933e+03 1.440058135790778806e+03 1.390708256944935101e+03 1.347737076756191527e+03 1.308635494032572979e+03 1.273509219071359439e+03 1.241768413532636714e+03 1.212884051843109773e+03 1.186423446485446675e+03 1.162063871227549726e+03 1.139541074629567674e+03 1.119251773241493311e+03 1.100134241956182677e+03 1.081872669344091946e+03
1.813000000000000000e+03 1.811371842294610587e+03 1.803915524123849536e+03 1.795501037968926994e+03 1.742707376820969785e+03 1.656222016125874916e+03 1.581167689777028727e+03 1.516208191663324897e+03 1.459655737391806269e+03 1.410076888645039617e+03 1.366834991868622865e+03 1.327459351490705785e+03 1.291937969796212883e+03 1.259862291257473771e+03 1.230646812195171606e+03 1.203861932577861126e+03 1.179186457053913500e+03 1.156352963997808502e+03 1.135861302148656932e+03 1.116409247289632731e+03 1.097854552302978618e+03
1.813000000000000000e+03 1.811616584036206859e+03 1.804701480189248059e+03 1.796575990311916257e+03 1.759056713793859217e+03 1.674724163415327666e+03 1.600274148663267397e+03 1.535487160043325048e+03 1.478872106683324546e+03 1.429114438447424618e+03 1.385629990837933292e+03 1.346017380833230391e+03 1.310120701145378007e+03 1.277736038877772216e+03 1.248208880322458299e+03 1.221116604732003907e+03 1.196140818896624296e+03 1.173008717598852627e+03 1.152334762819400112e+03 1.132547564537970857e+03 1.113708854342070708e+03
1.813000000000000000e+03 1.811828156600208331e+03 1.805431731630684908e+03 1.797620655387788247e+03 1.773776622767204799e+03 1.692590426442548960e+03 1.618862613465310233e+03 1.554318497015151706e+03 1.497705576939902812e+03 1.447816149258899941e+03 1.404119765223029844e+03 1.364291442159598546e+03 1.328054644814299309e+03 1.295387296121142981e+03 1.265567743712687161e+03 1.238184799464815796e+03 1.212924668964508101e+03 1.189506587853382371e+03 1.168670113282187003e+03 1.148546943260445914e+03 1.129433710112610015e+03
1.813000000000000000e+03 1.812010437259920764e+03 1.806108917381435731e+03 1.798626152283499323e+03 1.785779221902300151e+03 1.709795117837347789e+03 1.636931204380728786e+03 1.572703117580804928e+03 1.516154734738952357e+03 1.466179982708415992e+03 1.422302486060611727e+03 1.382259136131583318e+03 1.345738620004301310e+03 1.312814139810932147e+03 1.282721147713332812e+03 1.255063937365390757e+03 1.229535636035638163e+03 1.205845008612789115e+03 1.184865114469357650e+03 1.164405184457776159e+03 1.145027306854708741e+03
1.813000000000000000e+03 1.812166951171423079e+03 1.806735555632566047e+03 1.799586264822020212e+03 1.793020836013411099e+03 1.726294976380303524e+03 1.654476544538150165e+03 1.590642364630011343e+03 1.534218331225860311e+03 1.484203958543112321e+03 1.440174081323346172e+03 1.399898986599073851e+03 1.363173403533205374e+03 1.330015123338069316e+03 1.299667153709713375e+03 1.271751595655448227e+03 1.245971216798892101e+03 1.222022579854505011e+03 1.200917280091617386e+03 1.180120147345008036e+03 1.160487874665860090e+03
1.813000000000000000e+03 1.812300887094379050e+03 1.807314187615316087e+03 1.800497428626272949e+03 1.794057704575374373e+03 1.742011917253853653e+03 1.671492760045377054e+03 1.608137042182038840e+03 1.551895233457190670e+03 1.501886211829046488e+03 1.457733305016664872e+03 1.417196935057591190e+03 1.380361525480535647e+03 1.346989256041219960e+03 1.316404178551919358e+03 1.288245601356961970e+03 1.262228736454086174e+03 1.238038016288573999e+03 1.216823830892715705e+03 1.195689757864605781e+03 1.175813673672797222e+03
1.813000000000000000e+03 1.812415115215996821e+03 1.807847404530269614e+03 1.801358376385055863e+03 1.795016370315492168e+03 1.756796988536572144e+03 1.687970303322911150e+03 1.625186898662050680e+03 1.569184419925472184e+03 1.519225085689928619e+03 1.474979329319455474e+03 1.434450285199159225e+03 1.397306289178794486e+03 1.363735912350891113e+03 1.332931001556056344e+03 1.304544131678143458e+03 1.278305331793955020e+03 1.253890045634605031e+03 1.232581658137706199e+03 1.211112018768524877e+03 1.191002978397263860e+03
1.813000000000000000e+03 1.812512206538744067e+03 1.808337823699744604e+03 1.802169574153282610e+03 1.795944836401543171e+03 1.770337004110535872e+03 1.703893141384361570e+03 1.641790121336351604e+03 1.586084843632400634e+03 1.536219142951026470e+03 1.491911679557568732e+03 1.451356044268776031e+03 1.414010219979985777e+03 1.380254678083947965e+03 1.349246729515643665e+03 1.320645799796971914e+03 1.294197978564451205e+03 1.269577248116322608e+03 1.248187301803249966e+03 1.226385020869679693e+03 1.206054060150942860e+03
1.813000000000000000e+03 1.812594453253856273e+03 1.808788050798407085e+03 1.802932610779803554e+03 1.796852525859334719e+03 1.781921558741246827e+03 1.719234455514577121e+03 1.657943044274365093e+03 1.602595349264435526e+03 1.552867194332332474e+03 1.508530187979893071e+03 1.467925733855551698e+03 1.430473602718960592e+03 1.396545160685683868e+03 1.365350718140735580e+03 1.336549699158702424e+03 1.309903601180300029e+03 1.285097842096868590e+03 1.263636949069578804e+03 1.241506954825567163e+03 1.220965169049445649e+03
1.813000000000000000e+03 1.812663889579892839e+03 1.809200645260212696e+03 1.803649665854193927e+03 1.797737275726353573e+03 1.789960246945125164e+03 1.733947952059148747e+03 1.673639558951470008e+03 1.618714500078145193e+03 1.569168258815321224e+03 1.524834919626358896e+03 1.484178324857523876e+03 1.446691554026061112e+03 1.412606804785579243e+03 1.381242458716650617e+03 1.352255381418822026e+03 1.325419327194269044e+03 1.300449441489573928e+03 1.278926458187203707e+03 1.256476122604194188e+03 1.235734518286758203e+03
1.813000000000000000e+03 1.812722312633005458e+03 1.809578094554851987e+03 1.804323120752358363e+03 1.798595135116422625e+03 1.792942654088432619e+03 1.747949996159809643e+03 1.688870002662212755e+03 1.634440322058750098e+03 1.585121470128402734e+03 1.540826084869602937e+03 1.500133572789210120e+03 1.462658924741197552e+03 1.428438757950228592e+03 1.396921448806870785e+03 1.367762754581066247e+03 1.340742963683445168e+03 1.315628834651213992e+03 1.294051411491708905e+03 1.271290947634986424e+03 1.250360274795228179e+03
1.813000000000000000e+03 1.812771302981278495e+03 1.809922797450573853e+03 1.804955321670164494e+03 1.799422674746038638e+03 1.793878165334798723e+03 1.761085008660811582e+03 1.703619889543215095e+03 1.649770198811093678e+03 1.600726059229172279e+03 1.556504015513870172e+03 1.515806764342816223e+03 1.478369754598214513e+03 1.444037624929044796e+03 1.412387072285720251e+03 1.383071907760295289e+03 1.355873721731469914e+03 1.330631853759071419e+03 1.309007199250565918e+03 1.285949982603821354e+03 1.264840562456664657e+03
1.813000000000000000e+03 1.812812244609397794e+03 1.810237054287521914e+03 1.805548467707899590e+03 1.800217395601358021e+03 1.794811757838690710e+03 1.773036064017494255e+03 1.717866021947517083e+03 1.664700181897789662e+03 1.615981074385157171e+03 1.571869006484530473e+03 1.531206477693344596e+03 1.493818813887782426e+03 1.459401633639490910e+03 1.427638514309839366e+03 1.398182892224346915e+03 1.370813013711165013e+03 1.345453407594026430e+03 1.323789133258613674e+03 1.300451913941330304e+03 1.279173486522939584e+03
1.813000000000000000e+03 1.812846344081153120e+03 1.810523061980983584e+03 1.806104583065149654e+03 1.800977736886010234e+03 1.795730240271425146e+03 1.783124131374652052e+03 1.731570535363604449e+03 1.679224325141795589e+03 1.630885187145039708e+03 1.586921230468834437e+03 1.546335228436094440e+03 1.509002588247265066e+03 1.474528799275907886e+03 1.442672672015948820e+03 1.413095506728510827e+03 1.385564795403699691e+03 1.360087730296395875e+03 1.338392585904243333e+03 1.314795562290640646e+03 1.293357190061967685e+03
1.813000000000000000e+03 1.812874648738710903e+03 1.810782911906513846e+03 1.806625534461196139e+03 1.801702974877100360e+03 1.796622516710164518e+03 1.790009720164740656e+03 1.744670269358272890e+03 1.693333799622866309e+03 1.645436506905894248e+03 1.601660677367197650e+03 1.561191570096867281e+03 1.523919479245210596e+03 1.489417116107313859e+03 1.457488056496046511e+03 1.427809140522525695e+03 1.400134708318600815e+03 1.374528852216174073e+03 1.352813147180313763e+03 1.328979878614525660e+03 1.307389953001971890e+03
1.813000000000000000e+03 1.812898063821677624e+03 1.811018589424150832e+03 1.807113065025571814e+03 1.802393076164017202e+03 1.797480901765633917e+03 1.792730832297956340e+03 1.757053026038571488e+03 1.707014836547445157e+03 1.659632097476687022e+03 1.616086967245112646e+03 1.575772201995468095e+03 1.538569370984680972e+03 1.504064722184280299e+03 1.472083018081541013e+03 1.442320778790416625e+03 1.414527750361577091e+03 1.388771235664317146e+03 1.367046789263171377e+03 1.343003936077156141e+03 1.321270338144934385e+03
1.813000000000000000e+03 1.812917368427314614e+03 1.811231974323068016e+03 1.807568827581534379e+03 1.803048535065040824e+03 1.798301344197510389e+03 1.793598890285059497e+03 1.768512968416238891e+03 1.720246212070325555e+03 1.673467649609016007e+03 1.630199289747739385e+03 1.590073502680901356e+03 1.552953024501799973e+03 1.518470066167799814e+03 1.486455877147853016e+03 1.456628704116805238e+03 1.428745490261579334e+03 1.402810457881708317e+03 1.381090026289782372e+03 1.356866918352996890e+03 1.334997372484725474e+03
